"","coef","se","zval","pval","lb","ub","X","Y","time","corrected.Pval"
"32",0.0239736187245962,0.0099248557457242,2.41551306525785,0.0157130587548083,0.00452090146297678,0.0434263359862156,"ln_aat2","t3_residual_cort","28 months",0.130571057541181
"33",0.29354559808094,0.164830208503737,1.78089684376202,0.0749293043467015,-0.029521610586384,0.616612806748264,"ln_mpo2","t3_map","28 months",0.299717217386806
"34",-0.276724241817259,0.476282161596608,-0.58100904071153,0.561234360409286,-1.21023727854661,0.656788794912092,"ln_mpo2","t3_hr_mean","28 months",0.660997908260197
"35",0.00341907678612418,0.0297980684513598,0.114741557551129,0.908649973279002,-0.0549851373785409,0.0618232909507893,"ln_mpo2","t3_gcr_mean","28 months",0.931948690542566
"36",-0.0465066580129825,0.0249116863106723,-1.86686109615385,0.0619209879037026,-0.0953335631819002,0.0023202471559352,"ln_mpo2","t3_gcr_cpg12","28 months",0.275204390683123
"37",0.189390045167022,0.288134510437309,0.657297332692221,0.510989751229804,-0.375353595290103,0.754133685624147,"ln_mpo2","t3_saa_slope","28 months",0.660997908260197
"38",-0.00035754245836907,0.000379729624470103,-0.941571147808142,0.346412247206145,-0.00110181252233047,0.000386727605592332,"ln_mpo2","t3_cort_slope","28 months",0.577353745343575
"39",5.79551496572918,5.01457998153911,1.15573288033396,0.247790434624377,-4.03306179808747,15.6240917295458,"ln_mpo2","t3_residual_saa","28 months",0.533272105650398
"40",-0.00932122909356605,0.0125136043677184,-0.744887629467671,0.456339654094109,-0.0338478936542941,0.015205435467162,"ln_mpo2","t3_residual_cort","28 months",0.660997908260197
"41",0.514601869419475,0.196462251784214,2.61934221330565,0.00880995185635405,0.129535855922415,0.899667882916534,"ln_neo2","t3_map","28 months",0.130571057541181
"42",0.526632158462854,0.520082586953886,1.0125933297389,0.311254447219101,-0.492729711966762,1.54599402889247,"ln_neo2","t3_hr_mean","28 months",0.541312082120175
"43",-0.0349311793849639,0.0391945812894338,-0.891224711064351,0.37280863001695,-0.111752558712254,0.0418901999423264,"ln_neo2","t3_gcr_mean","28 months",0.596493808027121
"44",0.0162569264540433,0.0240764532204172,0.67522098480258,0.499535376175284,-0.0309329218579743,0.063446774766061,"ln_neo2","t3_gcr_cpg12","28 months",0.660997908260197
"45",0.291796054185514,0.266568135505912,1.09463966363317,0.273674531656854,-0.230677491406074,0.814269599777102,"ln_neo2","t3_saa_slope","28 months",0.533272105650398
"46",0.000378942313619588,0.000358257111481659,1.05773842716584,0.290174710966043,-0.000323241624884463,0.00108112625212364,"ln_neo2","t3_cort_slope","28 months",0.533272105650398
"47",5.11283512237225,4.43296145483245,1.1533678274596,0.248759440933485,-3.57576932909934,13.8014395738438,"ln_neo2","t3_residual_saa","28 months",0.533272105650398
"48",0.0144952357824664,0.012199437693614,1.18818884497064,0.234759017512484,-0.00941566209701695,0.0384061336619498,"ln_neo2","t3_residual_cort","28 months",0.533272105650398
